Sales,Date,Region
2375.00,08-07-2021,east
2080.00,08-07-2021,west
2105.00,09-07-2021,north
2240.00,09-07-2021,south
2015.00,09-07-2021,east
2170.00,09-07-2021,west
2195.00,10-07-2021,north
2440.00,10-07-2021,south
2040.00,10-07-2021,east
2260.00,10-07-2021,west
2170.00,11-07-2021,north
2200.00,11-07-2021,south
2260.00,11-07-2021,east
2395.00,11-07-2021,west
2010.00,12-07-2021,north
2005.00,12-07-2021,south
2250.00,12-07-2021,east
2010.00,12-07-2021,west
2145.00,13-07-2021,north
2105.00,13-07-2021,south
2265.00,13-07-2021,east
2020.00,13-07-2021,west
2295.00,14-07-2021,north
2330.00,14-07-2021,south
2280.00,14-07-2021,east
2045.00,14-07-2021,west
2375.00,15-07-2021,north
2370.00,15-07-2021,south
2255.00,15-07-2021,east
2305.00,15-07-2021,west
2440.00,16-07-2021,north
2020.00,16-07-2021,south
2035.00,16-07-2021,east
2155.00,16-07-2021,west
2145.00,17-07-2021,north
2080.00,17-07-2021,south
2345.00,17-07-2021,east
2230.00,17-07-2021,west
2375.00,18-07-2021,north
2165.00,18-07-2021,south
2175.00,18-07-2021,east
2385.00,18-07-2021,west
2295.00,19-07-2021,north
2170.00,19-07-2021,south
2040.00,19-07-2021,east
2205.00,19-07-2021,west
2435.00,20-07-2021,north
2380.00,20-07-2021,south
2445.00,20-07-2021,east
2390.00,20-07-2021,west
2115.00,21-07-2021,north
2275.00,21-07-2021,south
2200.00,21-07-2021,east
2305.00,21-07-2021,west
2280.00,22-07-2021,north
2140.00,22-07-2021,south
2205.00,22-07-2021,east
2450.00,22-07-2021,west
2060.00,23-07-2021,north
2200.00,23-07-2021,south
2390.00,23-07-2021,east
2075.00,23-07-2021,west
2015.00,24-07-2021,north
2235.00,24-07-2021,south
2360.00,24-07-2021,east
2125.00,24-07-2021,west
2235.00,25-07-2021,north
2450.00,25-07-2021,south
2155.00,25-07-2021,east
2280.00,25-07-2021,west
2285.00,26-07-2021,north
2395.00,26-07-2021,south
2360.00,26-07-2021,east
2290.00,26-07-2021,west
2440.00,27-07-2021,north
2315.00,27-07-2021,south
2080.00,27-07-2021,east
2450.00,27-07-2021,west
2165.00,28-07-2021,north
2385.00,28-07-2021,south
2010.00,28-07-2021,east
2425.00,28-07-2021,west
2125.00,29-07-2021,north
2125.00,29-07-2021,south
2235.00,29-07-2021,east
2360.00,29-07-2021,west
2005.00,30-07-2021,north
2200.00,30-07-2021,south
2155.00,30-07-2021,east
2245.00,30-07-2021,west
2220.00,31-07-2021,north
2225.00,31-07-2021,south
2150.00,31-07-2021,east
2145.00,31-07-2021,west
2070.00,01-08-2021,north
2265.00,01-08-2021,south
2055.00,01-08-2021,east
2165.00,01-08-2021,west
2280.00,02-08-2021,north
2275.00,02-08-2021,south
2200.00,02-08-2021,east
2490.00,02-08-2021,west
2350.00,03-08-2021,north
2075.00,03-08-2021,south
2250.00,03-08-2021,east
2315.00,03-08-2021,west
2480.00,04-08-2021,north
2070.00,04-08-2021,south
2450.00,04-08-2021,east
2010.00,04-08-2021,west
2420.00,05-08-2021,north
2215.00,05-08-2021,south
2130.00,05-08-2021,east
2065.00,05-08-2021,west
2060.00,06-08-2021,north
2050.00,06-08-2021,south
2470.00,06-08-2021,east
2295.00,06-08-2021,west
2230.00,07-08-2021,north
2030.00,07-08-2021,south
2310.00,07-08-2021,east
2415.00,07-08-2021,west
2480.00,08-08-2021,north
2230.00,08-08-2021,south
2360.00,08-08-2021,east
2400.00,08-08-2021,west
2165.00,09-08-2021,north
2385.00,09-08-2021,south
2240.00,09-08-2021,east
2060.00,09-08-2021,west
2295.00,10-08-2021,north
2180.00,10-08-2021,south
2075.00,10-08-2021,east
2375.00,10-08-2021,west
2250.00,11-08-2021,north
2250.00,11-08-2021,south
2345.00,11-08-2021,east
2080.00,11-08-2021,west
2495.00,12-08-2021,north
2100.00,12-08-2021,south
2430.00,12-08-2021,east
2070.00,12-08-2021,west
2285.00,13-08-2021,north
2235.00,13-08-2021,south
2480.00,13-08-2021,east
2425.00,13-08-2021,west
2095.00,14-08-2021,north
2135.00,14-08-2021,south
2330.00,14-08-2021,east
2020.00,14-08-2021,west
2060.00,15-08-2021,north
2140.00,15-08-2021,south
2470.00,15-08-2021,east
2485.00,15-08-2021,west
2040.00,16-08-2021,north
2155.00,16-08-2021,south
2120.00,16-08-2021,east
2135.00,16-08-2021,west
2395.00,17-08-2021,north
2475.00,17-08-2021,south
2360.00,17-08-2021,east
2175.00,17-08-2021,west
2490.00,18-08-2021,north
2075.00,18-08-2021,south
2325.00,18-08-2021,east
2445.00,18-08-2021,west
2080.00,19-08-2021,north
2370.00,19-08-2021,south
2225.00,19-08-2021,east
2495.00,19-08-2021,west
2160.00,20-08-2021,north
2195.00,20-08-2021,south
2315.00,20-08-2021,east
2170.00,20-08-2021,west
2230.00,21-08-2021,north
2095.00,21-08-2021,south
2050.00,21-08-2021,east
2490.00,21-08-2021,west
2095.00,22-08-2021,north
2180.00,22-08-2021,south
2075.00,22-08-2021,east
2475.00,22-08-2021,west
2020.00,23-08-2021,north
2000.00,23-08-2021,south
2210.00,23-08-2021,east
2155.00,23-08-2021,west
2215.00,24-08-2021,north
2475.00,24-08-2021,south
2265.00,24-08-2021,east
2030.00,24-08-2021,west
2020.00,25-08-2021,north
2240.00,25-08-2021,south
2000.00,25-08-2021,east
2150.00,25-08-2021,west
2370.00,26-08-2021,north
2180.00,26-08-2021,south
2470.00,26-08-2021,east
2150.00,26-08-2021,west
2170.00,27-08-2021,north
2260.00,27-08-2021,south
2140.00,27-08-2021,east
2045.00,27-08-2021,west
2490.00,28-08-2021,north
2320.00,28-08-2021,south
2230.00,28-08-2021,east
2440.00,28-08-2021,west
2185.00,29-08-2021,north
2350.00,29-08-2021,south
2445.00,29-08-2021,east
2365.00,29-08-2021,west
2065.00,30-08-2021,north
2015.00,30-08-2021,south
2160.00,30-08-2021,east
2300.00,30-08-2021,west
2045.00,31-08-2021,north
2440.00,31-08-2021,south
2165.00,31-08-2021,east
2180.00,31-08-2021,west
2330.00,01-09-2021,north
2240.00,01-09-2021,south
2120.00,01-09-2021,east
2495.00,01-09-2021,west
2080.00,02-09-2021,north
2415.00,02-09-2021,south
2085.00,02-09-2021,east
2400.00,02-09-2021,west
2255.00,03-09-2021,north
2245.00,03-09-2021,south
2020.00,03-09-2021,east
2270.00,03-09-2021,west
2395.00,04-09-2021,north
2165.00,04-09-2021,south
2020.00,04-09-2021,east
2135.00,04-09-2021,west
2330.00,05-09-2021,north
2290.00,05-09-2021,south
2045.00,05-09-2021,east
2255.00,05-09-2021,west
2345.00,06-09-2021,north
2185.00,06-09-2021,south
2335.00,06-09-2021,east
2300.00,06-09-2021,west
2040.00,07-09-2021,north
2055.00,07-09-2021,south
2270.00,07-09-2021,east
2335.00,07-09-2021,west
2425.00,08-09-2021,north
2445.00,08-09-2021,south
2480.00,08-09-2021,east
2480.00,08-09-2021,west
2000.00,09-09-2021,north
2075.00,09-09-2021,south
2345.00,09-09-2021,east
2245.00,09-09-2021,west
2070.00,10-09-2021,north
2365.00,10-09-2021,south
2015.00,10-09-2021,east
2375.00,10-09-2021,west
2270.00,11-09-2021,north
2015.00,11-09-2021,south
2000.00,11-09-2021,east
2295.00,11-09-2021,west
2435.00,12-09-2021,north
2485.00,12-09-2021,south
2450.00,12-09-2021,east
2205.00,12-09-2021,west
2415.00,13-09-2021,north
2440.00,13-09-2021,south
2490.00,13-09-2021,east
2415.00,13-09-2021,west
2260.00,14-09-2021,north
2385.00,14-09-2021,south
2280.00,14-09-2021,east
2210.00,14-09-2021,west
2070.00,15-09-2021,north
2105.00,15-09-2021,south
2425.00,15-09-2021,east
2265.00,15-09-2021,west
2190.00,16-09-2021,north
2110.00,16-09-2021,south
2115.00,16-09-2021,east
2455.00,16-09-2021,west
2270.00,17-09-2021,north
2350.00,17-09-2021,south
2365.00,17-09-2021,east
2270.00,17-09-2021,west
2200.00,18-09-2021,north
2500.00,18-09-2021,south
2425.00,18-09-2021,east
2290.00,18-09-2021,west
2460.00,19-09-2021,north
2185.00,19-09-2021,south
2390.00,19-09-2021,east
2175.00,19-09-2021,west
2480.00,20-09-2021,north
2385.00,20-09-2021,south
2150.00,20-09-2021,east
2225.00,20-09-2021,west
2395.00,21-09-2021,north
2395.00,21-09-2021,south
2445.00,21-09-2021,east
2295.00,21-09-2021,west
2285.00,22-09-2021,north
2095.00,22-09-2021,south
2310.00,22-09-2021,east
2120.00,22-09-2021,west
2075.00,23-09-2021,north
2390.00,23-09-2021,south
2485.00,23-09-2021,east
2475.00,23-09-2021,west
2225.00,24-09-2021,north
2325.00,24-09-2021,south
2195.00,24-09-2021,east
2410.00,24-09-2021,west
2285.00,25-09-2021,north
2000.00,25-09-2021,south
2345.00,25-09-2021,east
2400.00,25-09-2021,west
2260.00,26-09-2021,north
2300.00,26-09-2021,south
2150.00,26-09-2021,east
2200.00,26-09-2021,west
2140.00,27-09-2021,north
2365.00,27-09-2021,south
2090.00,27-09-2021,east
2115.00,27-09-2021,west
2070.00,28-09-2021,north
2085.00,28-09-2021,south
2435.00,28-09-2021,east
2115.00,28-09-2021,west
2340.00,29-09-2021,north
2225.00,29-09-2021,south
2140.00,29-09-2021,east
2240.00,29-09-2021,west
2000.00,30-09-2021,north
2175.00,30-09-2021,south
2020.00,30-09-2021,east
2425.00,30-09-2021,west
2350.00,01-10-2021,north
2215.00,01-10-2021,south
2345.00,01-10-2021,east
2360.00,01-10-2021,west
2370.00,02-10-2021,north
2180.00,02-10-2021,south
2000.00,02-10-2021,east
2235.00,02-10-2021,west
2055.00,03-10-2021,north
2265.00,03-10-2021,south
2165.00,03-10-2021,east
2165.00,03-10-2021,west
2135.00,04-10-2021,north
2395.00,04-10-2021,south
2240.00,04-10-2021,east
2295.00,04-10-2021,west
2425.00,05-10-2021,north
2255.00,05-10-2021,south
2145.00,05-10-2021,east
2000.00,05-10-2021,west
2090.00,06-10-2021,north
2390.00,06-10-2021,south
2120.00,06-10-2021,east
2405.00,06-10-2021,west
2370.00,07-10-2021,north
2080.00,07-10-2021,south
2160.00,07-10-2021,east
2270.00,07-10-2021,west
2455.00,08-10-2021,north
2360.00,08-10-2021,south
2085.00,08-10-2021,east
2045.00,08-10-2021,west
2260.00,09-10-2021,north
2300.00,09-10-2021,south
2065.00,09-10-2021,east
2025.00,09-10-2021,west
2400.00,10-10-2021,north
2255.00,10-10-2021,south
2335.00,10-10-2021,east
2460.00,10-10-2021,west
2120.00,11-10-2021,north
2230.00,11-10-2021,south
2195.00,11-10-2021,east
2205.00,11-10-2021,west
2105.00,12-10-2021,north
2105.00,12-10-2021,south
2065.00,12-10-2021,east
2005.00,12-10-2021,west
2205.00,13-10-2021,north
2495.00,13-10-2021,south
2125.00,13-10-2021,east
2410.00,13-10-2021,west
2320.00,14-10-2021,north
2010.00,14-10-2021,south
2330.00,14-10-2021,east
2275.00,14-10-2021,west
2305.00,15-10-2021,north
2425.00,15-10-2021,south
2310.00,15-10-2021,east
2090.00,15-10-2021,west
2485.00,16-10-2021,north
2415.00,16-10-2021,south
2395.00,16-10-2021,east
2090.00,16-10-2021,west
2010.00,17-10-2021,north
2085.00,17-10-2021,south
2250.00,17-10-2021,east
2450.00,17-10-2021,west
2230.00,18-10-2021,north
2310.00,18-10-2021,south
2005.00,18-10-2021,east
2025.00,18-10-2021,west
2085.00,19-10-2021,north
2275.00,19-10-2021,south
2220.00,19-10-2021,east
2395.00,19-10-2021,west
2070.00,20-10-2021,north
2210.00,20-10-2021,south
2290.00,20-10-2021,east
2380.00,20-10-2021,west
2475.00,21-10-2021,north
2175.00,21-10-2021,south
2015.00,21-10-2021,east
2115.00,21-10-2021,west
2030.00,22-10-2021,north
2400.00,22-10-2021,south
2180.00,22-10-2021,east
2345.00,22-10-2021,west
2485.00,23-10-2021,north
2225.00,23-10-2021,south
2095.00,23-10-2021,east
2350.00,23-10-2021,west
2315.00,24-10-2021,north
2155.00,24-10-2021,south
2305.00,24-10-2021,east
2250.00,24-10-2021,west
2470.00,25-10-2021,north
2135.00,25-10-2021,south
2255.00,25-10-2021,east
2270.00,25-10-2021,west
2410.00,26-10-2021,north
2490.00,26-10-2021,south
2250.00,26-10-2021,east
2220.00,26-10-2021,west
2145.00,27-10-2021,north
2145.00,27-10-2021,south
2450.00,27-10-2021,east
2090.00,27-10-2021,west
2165.00,28-10-2021,north
2355.00,28-10-2021,south
2315.00,28-10-2021,east
2300.00,28-10-2021,west
2225.00,29-10-2021,north
2175.00,29-10-2021,south
2435.00,29-10-2021,east
2035.00,29-10-2021,west
2430.00,30-10-2021,north
2180.00,30-10-2021,south
2060.00,30-10-2021,east
2470.00,30-10-2021,west
2400.00,31-10-2021,north
2220.00,31-10-2021,south
2395.00,31-10-2021,east
2120.00,31-10-2021,west
2080.00,01-11-2021,north
2445.00,01-11-2021,south
2415.00,01-11-2021,east
2355.00,01-11-2021,west
2405.00,02-11-2021,north
2120.00,02-11-2021,south
2195.00,02-11-2021,east
2025.00,02-11-2021,west
2305.00,03-11-2021,north
2035.00,03-11-2021,south
2085.00,03-11-2021,east
2285.00,03-11-2021,west
2205.00,04-11-2021,north
2155.00,04-11-2021,south
2105.00,04-11-2021,east
2085.00,04-11-2021,west
2475.00,05-11-2021,north
2425.00,05-11-2021,south
2330.00,05-11-2021,east
2205.00,05-11-2021,west
2235.00,06-11-2021,north
2050.00,06-11-2021,south
2455.00,06-11-2021,east
2065.00,06-11-2021,west
2210.00,07-11-2021,north
2065.00,07-11-2021,south
2215.00,07-11-2021,east
2275.00,07-11-2021,west
2005.00,08-11-2021,north
2120.00,08-11-2021,south
2140.00,08-11-2021,east
2260.00,08-11-2021,west
2165.00,09-11-2021,north
2000.00,09-11-2021,south
2435.00,09-11-2021,east
2250.00,09-11-2021,west
2485.00,10-11-2021,north
2090.00,10-11-2021,south
2025.00,10-11-2021,east
2365.00,10-11-2021,west
2150.00,11-11-2021,north
2160.00,11-11-2021,south
2035.00,11-11-2021,east
2445.00,11-11-2021,west
2350.00,12-11-2021,north
2130.00,12-11-2021,south
2045.00,12-11-2021,east
2490.00,12-11-2021,west
2315.00,13-11-2021,north
2210.00,13-11-2021,south
2345.00,13-11-2021,east
2285.00,13-11-2021,west
2225.00,14-11-2021,north
2190.00,14-11-2021,south
2495.00,14-11-2021,east
2485.00,14-11-2021,west
2105.00,15-11-2021,north
2425.00,15-11-2021,south
2155.00,15-11-2021,east
2495.00,15-11-2021,west
2485.00,16-11-2021,north
2225.00,16-11-2021,south
2315.00,16-11-2021,east
2300.00,16-11-2021,west
2165.00,17-11-2021,north
2240.00,17-11-2021,south
2290.00,17-11-2021,east
2025.00,17-11-2021,west
2080.00,18-11-2021,north
2325.00,18-11-2021,south
2105.00,18-11-2021,east
2245.00,18-11-2021,west
2180.00,19-11-2021,north
2180.00,19-11-2021,south
2345.00,19-11-2021,east
2435.00,19-11-2021,west
2490.00,20-11-2021,north
2160.00,20-11-2021,south
2460.00,20-11-2021,east
2040.00,20-11-2021,west
2010.00,21-11-2021,north
2440.00,21-11-2021,south
2190.00,21-11-2021,east
2365.00,21-11-2021,west
2145.00,22-11-2021,north
2420.00,22-11-2021,south
2200.00,22-11-2021,east
2075.00,22-11-2021,west
2075.00,23-11-2021,north
2450.00,23-11-2021,south
2280.00,23-11-2021,east
2220.00,23-11-2021,west
2410.00,24-11-2021,north
2015.00,24-11-2021,south
2020.00,24-11-2021,east
2060.00,24-11-2021,west
2410.00,25-11-2021,north
2485.00,25-11-2021,south
2445.00,25-11-2021,east
2285.00,25-11-2021,west
2490.00,26-11-2021,north
2215.00,26-11-2021,south
2015.00,26-11-2021,east
2070.00,26-11-2021,west
2170.00,27-11-2021,north
2235.00,27-11-2021,south
2145.00,27-11-2021,east
2370.00,27-11-2021,west
2035.00,28-11-2021,north
2335.00,28-11-2021,south
2390.00,28-11-2021,east
2500.00,28-11-2021,west
2180.00,29-11-2021,north
2495.00,29-11-2021,south
2170.00,29-11-2021,east
2275.00,29-11-2021,west
2265.00,30-11-2021,north
2035.00,30-11-2021,south
2480.00,30-11-2021,east
2390.00,30-11-2021,west
2415.00,01-12-2021,north
2275.00,01-12-2021,south
2100.00,01-12-2021,east
2105.00,01-12-2021,west
2330.00,02-12-2021,north
2170.00,02-12-2021,south
2460.00,02-12-2021,east
2200.00,02-12-2021,west
2225.00,03-12-2021,north
2350.00,03-12-2021,south
2125.00,03-12-2021,east
2245.00,03-12-2021,west
2025.00,04-12-2021,north
2010.00,04-12-2021,south
2005.00,04-12-2021,east
2455.00,04-12-2021,west
2130.00,05-12-2021,north
2445.00,05-12-2021,south
2190.00,05-12-2021,east
2265.00,05-12-2021,west
2380.00,06-12-2021,north
2235.00,06-12-2021,south
2200.00,06-12-2021,east
2200.00,06-12-2021,west
2090.00,07-12-2021,north
2165.00,07-12-2021,south
2300.00,07-12-2021,east
2400.00,07-12-2021,west
2135.00,08-12-2021,north
2315.00,08-12-2021,south
2375.00,08-12-2021,east
2080.00,08-12-2021,west
2270.00,09-12-2021,north
2430.00,09-12-2021,south
2335.00,09-12-2021,east
2065.00,09-12-2021,west
2235.00,10-12-2021,north
2375.00,10-12-2021,south
2400.00,10-12-2021,east
2305.00,10-12-2021,west
2310.00,11-12-2021,north
2155.00,11-12-2021,south
2435.00,11-12-2021,east
2165.00,11-12-2021,west
2225.00,12-12-2021,north
2055.00,12-12-2021,south
2235.00,12-12-2021,east
2295.00,12-12-2021,west
2040.00,13-12-2021,north
2320.00,13-12-2021,south
2110.00,13-12-2021,east
2180.00,13-12-2021,west
2360.00,14-12-2021,north
2420.00,14-12-2021,south
2370.00,14-12-2021,east
2335.00,14-12-2021,west
2485.00,15-12-2021,north
2495.00,15-12-2021,south
2365.00,15-12-2021,east
2155.00,15-12-2021,west
2385.00,16-12-2021,north
2385.00,16-12-2021,south
2435.00,16-12-2021,east
2290.00,16-12-2021,west
2210.00,17-12-2021,north
2085.00,17-12-2021,south
2090.00,17-12-2021,east
2370.00,17-12-2021,west
2145.00,18-12-2021,north
2210.00,18-12-2021,south
2380.00,18-12-2021,east
2455.00,18-12-2021,west
2270.00,19-12-2021,north
2040.00,19-12-2021,south
2180.00,19-12-2021,east
2500.00,19-12-2021,west
2115.00,20-12-2021,north
2325.00,20-12-2021,south
2250.00,20-12-2021,east
2180.00,20-12-2021,west
2330.00,21-12-2021,north
2075.00,21-12-2021,south
2355.00,21-12-2021,east
2355.00,21-12-2021,west
2205.00,22-12-2021,north
2155.00,22-12-2021,south
2010.00,22-12-2021,east
2005.00,22-12-2021,west
2410.00,23-12-2021,north
2265.00,23-12-2021,south
2205.00,23-12-2021,east
2115.00,23-12-2021,west
2050.00,24-12-2021,north
2135.00,24-12-2021,south
2440.00,24-12-2021,east
2360.00,24-12-2021,west
2405.00,25-12-2021,north
2115.00,25-12-2021,south
2085.00,25-12-2021,east
2290.00,25-12-2021,west
2245.00,26-12-2021,north
2460.00,26-12-2021,south
2450.00,26-12-2021,east
2310.00,26-12-2021,west
2370.00,27-12-2021,north
2040.00,27-12-2021,south
2415.00,27-12-2021,east
2015.00,27-12-2021,west
2245.00,28-12-2021,north
2120.00,28-12-2021,south
2415.00,28-12-2021,east
2295.00,28-12-2021,west
2445.00,29-12-2021,north
2215.00,29-12-2021,south
2285.00,29-12-2021,east
2395.00,29-12-2021,west
2435.00,30-12-2021,north
2400.00,30-12-2021,south
2260.00,30-12-2021,east
2315.00,30-12-2021,west
2315.00,31-12-2021,north
2175.00,31-12-2021,south
2295.00,31-12-2021,east
2055.00,31-12-2021,west
2130.00,01-01-2022,north
2480.00,01-01-2022,south
2190.00,01-01-2022,east
2170.00,01-01-2022,west
2160.00,02-01-2022,north
2120.00,02-01-2022,south
2110.00,02-01-2022,east
2080.00,02-01-2022,west
2050.00,03-01-2022,north
2150.00,03-01-2022,south
2440.00,03-01-2022,east
2055.00,03-01-2022,west
2405.00,04-01-2022,north
2020.00,04-01-2022,south
2010.00,04-01-2022,east
2005.00,04-01-2022,west
2480.00,05-01-2022,north
2360.00,05-01-2022,south
2025.00,05-01-2022,east
2275.00,05-01-2022,west
2245.00,06-01-2022,north
2060.00,06-01-2022,south
2290.00,06-01-2022,east
2205.00,06-01-2022,west
2065.00,07-01-2022,north
2050.00,07-01-2022,south
2180.00,07-01-2022,east
2135.00,07-01-2022,west
2370.00,08-01-2022,north
2245.00,08-01-2022,south
2070.00,08-01-2022,east
2395.00,08-01-2022,west
2490.00,09-01-2022,north
2105.00,09-01-2022,south
2335.00,09-01-2022,east
2250.00,09-01-2022,west
2240.00,10-01-2022,north
2090.00,10-01-2022,south
2370.00,10-01-2022,east
2315.00,10-01-2022,west
2000.00,11-01-2022,north
2075.00,11-01-2022,south
2305.00,11-01-2022,east
2145.00,11-01-2022,west
2050.00,12-01-2022,north
2260.00,12-01-2022,south
2095.00,12-01-2022,east
2500.00,12-01-2022,west
2260.00,13-01-2022,north
2365.00,13-01-2022,south
2485.00,13-01-2022,east
2180.00,13-01-2022,west
2245.00,14-01-2022,north
2225.00,14-01-2022,south
2080.00,14-01-2022,east
2250.00,14-01-2022,west
2115.00,15-01-2022,north
2145.00,15-01-2022,south
2130.00,15-01-2022,east
2120.00,15-01-2022,west
2315.00,16-01-2022,north
2410.00,16-01-2022,south
2290.00,16-01-2022,east
2150.00,16-01-2022,west
2295.00,17-01-2022,north
2015.00,17-01-2022,south
2070.00,17-01-2022,east
2095.00,17-01-2022,west
2045.00,18-01-2022,north
2125.00,18-01-2022,south
2085.00,18-01-2022,east
2095.00,18-01-2022,west
2295.00,19-01-2022,north
2265.00,19-01-2022,south
2040.00,19-01-2022,east
2200.00,19-01-2022,west
2415.00,20-01-2022,north
2435.00,20-01-2022,south
2160.00,20-01-2022,east
2210.00,20-01-2022,west
2295.00,21-01-2022,north
2405.00,21-01-2022,south
2380.00,21-01-2022,east
2360.00,21-01-2022,west
2080.00,22-01-2022,north
2220.00,22-01-2022,south
2495.00,22-01-2022,east
2500.00,22-01-2022,west
2170.00,23-01-2022,north
2135.00,23-01-2022,south
2205.00,23-01-2022,east
2445.00,23-01-2022,west
2195.00,24-01-2022,north
2375.00,24-01-2022,south
2370.00,24-01-2022,east
2410.00,24-01-2022,west
2470.00,25-01-2022,north
2370.00,25-01-2022,south
2110.00,25-01-2022,east
2480.00,25-01-2022,west
2085.00,26-01-2022,north
2320.00,26-01-2022,south
2075.00,26-01-2022,east
2485.00,26-01-2022,west
2165.00,27-01-2022,north
2400.00,27-01-2022,south
2055.00,27-01-2022,east
2435.00,27-01-2022,west
2380.00,28-01-2022,north
2410.00,28-01-2022,south
2240.00,28-01-2022,east
2450.00,28-01-2022,west
2190.00,29-01-2022,north
2345.00,29-01-2022,south
2290.00,29-01-2022,east
2380.00,29-01-2022,west
2145.00,30-01-2022,north
2150.00,30-01-2022,south
2500.00,30-01-2022,east
2305.00,30-01-2022,west
2045.00,31-01-2022,north
2375.00,31-01-2022,south
2040.00,31-01-2022,east
2055.00,31-01-2022,west
2405.00,01-02-2022,north
2310.00,01-02-2022,south
2405.00,01-02-2022,east
2420.00,01-02-2022,west
2160.00,02-02-2022,north
2485.00,02-02-2022,south
2375.00,02-02-2022,east
2435.00,02-02-2022,west
2125.00,03-02-2022,north
2185.00,03-02-2022,south
2090.00,03-02-2022,east
2115.00,03-02-2022,west
2035.00,04-02-2022,north
2215.00,04-02-2022,south
2010.00,04-02-2022,east
2190.00,04-02-2022,west
2070.00,05-02-2022,north
2000.00,05-02-2022,south
2130.00,05-02-2022,east
2235.00,05-02-2022,west
2250.00,06-02-2022,north
2365.00,06-02-2022,south
2020.00,06-02-2022,east
2215.00,06-02-2022,west
2290.00,07-02-2022,north
2145.00,07-02-2022,south
2255.00,07-02-2022,east
2265.00,07-02-2022,west
2375.00,08-02-2022,north
2360.00,08-02-2022,south
2430.00,08-02-2022,east
2330.00,08-02-2022,west
2290.00,09-02-2022,north
2435.00,09-02-2022,south
2225.00,09-02-2022,east
2255.00,09-02-2022,west
2275.00,10-02-2022,north
2310.00,10-02-2022,south
2070.00,10-02-2022,east
2445.00,10-02-2022,west
2405.00,11-02-2022,north
2030.00,11-02-2022,south
2470.00,11-02-2022,east
2265.00,11-02-2022,west
2245.00,12-02-2022,north
2490.00,12-02-2022,south
2110.00,12-02-2022,east
2085.00,12-02-2022,west
2425.00,13-02-2022,north
2245.00,13-02-2022,south
2500.00,13-02-2022,east
2390.00,13-02-2022,west
2035.00,14-02-2022,north
2465.00,14-02-2022,south
2500.00,14-02-2022,east
2115.00,14-02-2022,west
